"","year","country","latitude","longitude","casualties"
"2411",1980,"COL",7.08582,-70.75779,6
"2440",1980,"BEL",50.850335,4.351685,21
"2462",1980,"ISR",31.07249,35.03368,0
"2419",1980,"SLV",13.874575,-88.627779,1
"2410",1980,"ESP",38.788978,0.166422,0
"2382",1980,"ESP",41.387917,2.169919,4
"2446",1980,"HKG",22.281867,114.161326,2
"2465",1980,"MEX",19.432608,-99.133207,0
"2720",1980,"BLZ",17.497713,-88.186654,0
"2623",1980,"PRT",38.725299,-9.150036,10
"2734",1980,"HND",14.0833,-87.2167,4
"2403",1980,"ESP",37.884727,-4.779152,1
"2636",1980,"NIC",14.4461780578,-84.5756874084,3
"2485",1980,"PHL",5.269061,120.079876,15
"2369",1980,"ITA",38.11564,13.361406,1
"2752",1980,"PER",-8.086163,-79.107953,0
"2374",1980,"ITA",41.89052,12.494249,68
"2933",1980,"BHR",26.216667,50.583333,0
"2395",1980,"COL",10.416677,-73.583385,4
"2457",1980,"GTM",14.624422,-90.53288,125
"2377",1980,"GBR",51.500152,-0.126236,71
"2423",1980,"IRN",30.903063,48.505725,266
"2843",1980,"GIN",9.648184,-13.550964,1
"2385",1980,"SLV",13.99417,-89.55972,54
"2358",1980,"IRN",35.696442,51.422974,124
"2601",1980,"NIC",12.051952,-86.70448,12
"2380",1980,"USA",40.71455,-74.007124,14
"2378",1980,"USA",39.76691,-86.149964,9
"2949",1980,"KEN",-1.292442,36.825014,100
"2381",1980,"CAN",45.50867,-73.553992,0
"2448",1980,"CHE",46.947922,7.444608,3
"2404",1980,"SYR",35.516863,35.787049,1
"2368",1980,"IRN",32.65246,51.67462,1
"2531",1980,"SOM",2.03742,45.337971,1
"2394",1980,"GRC",37.97918,23.716647,6
"2439",1980,"THA",7.013983,100.471242,83
"2393",1980,"SYR",36.212989,37.142588,86
"2406",1980,"PHL",7.218171,124.248033,354
"2416",1980,"SLV",14.331414,-89.442393,7
"2509",1980,"BOL",-17.783219,-63.182042,3
"2405",1980,"PHL",15.153002,120.591942,111
"2408",1980,"ESP",43.46096,-3.807934,13
"2835",1980,"GLP",16.2411,-61.5331,1
"2392",1980,"ESP",28.291564,-16.62913,0
"2483",1980,"DEU",52.505803,13.331741,231
"2750",1980,"LBY",32.1011,20.085275,0
"2709",1980,"NHB",-17.734818,168.322029,0
"3252",1981,"BEL",50.850335,4.351685,100
"2999",1981,"GBR",53.410777,-2.977838,1
"3062",1981,"EGY",30.05,31.25,156
"3029",1981,"GRC",37.97918,23.716647,72
"3071",1981,"ISR",32.793921,34.990615,0
"2975",1981,"PHL",6.908868,122.0772,105
"2960",1981,"GTM",14.781398,-90.792513,288
"2988",1981,"GTM",15.988623,-90.446699,2
"3074",1981,"IRN",34.267394,47.11118,108
"3014",1981,"SLV",13.871449,-89.037439,89
"3015",1981,"SLV",13.703735,-88.804566,144
"2957",1981,"PER",-13.531688,-71.966924,1
"2973",1981,"SLV",13.99417,-89.55972,54
"3010",1981,"GTM",15.289167,-91.089167,46
"3011",1981,"PER",-3.743667,-73.251874,0
"2956",1981,"ESP",42.140102,-0.408898,1
"3153",1981,"AUT",48.208174,16.373819,22
"3016",1981,"SLV",13.805691,-88.145787,11
"3018",1981,"SLV",13.745556,-87.8736111,1
"3027",1981,"CRI",9.933333,-84.083333,5
"2974",1981,"ISR",31.766496,35.21172,8
"3329",1981,"LSO",-29.310013,27.480083,0
"2990",1981,"GBR",51.500152,-0.126236,2
"3056",1981,"HKG",22.281867,114.161326,24
"3026",1981,"GTM",15.271814,-89.054968,2
"2951",1981,"SOM",2.03742,45.337971,2
"3025",1981,"CHL",-33.469115,-70.641997,5
"3024",1981,"GTM",15.830597,-91.476114,74
"3009",1981,"JOR",31.950001,35.933331,1
"3000",1981,"GBR",57.476694,-4.231453,0
"3168",1981,"GRC",40.639349,22.944616,0
"3190",1981,"ALB",41.3275,19.8188889,0
"2958",1981,"COL",2.5,-76.883333,7
"3047",1981,"THA",6.384576,101.502075,32
"3002",1981,"USA",37.777125,-122.419644,0
"3055",1981,"DEU",48.139126,11.580186,31
"2962",1981,"COL",5.53168,-74.10442,51
"3206",1981,"CHE",46.198392,6.142296,26
"2982",1981,"PER",-9.529924,-77.528801,3
"2993",1981,"SLV",13.3,-87.866667,56
"2995",1981,"USA",40.71455,-74.007124,12
"3108",1981,"IRN",36.32396,59.556959,7
"3104",1981,"DNK",55.676075,12.568316,3
"3037",1981,"CHL",-39.8,-71.95,8
"2955",1981,"ESP",41.387917,2.169919,5
"3001",1981,"HND",14.0833,-87.2167,1
"2964",1981,"SLV",13.69288,-89.199161,75
"2966",1981,"NIC",13.28841,-86.6554,33
"3048",1981,"MEX",19.432608,-99.133207,6
"2985",1981,"COL",-3.781772,-70.364934,1
"3281",1981,"POL",52.229676,21.012229,1
"3050",1981,"GTM",14.8,-89.55,10
"2968",1981,"SYR",35.136363,36.752194,41
"3098",1981,"IRN",30.5588,49.1981,8
"2961",1981,"ESP",39.470239,-0.376805,3
"2981",1981,"COL",11.544088,-72.90688,8
"3057",1981,"IRN",29.591325,52.58361,45
"3377",1981,"BOL",-16.500194,-68.150162,0
"2970",1981,"USA",18.46617,-66.106654,1
"3276",1981,"PAN",8.994269,-79.518792,0
"3013",1981,"PRT",38.725299,-9.150036,5
"2978",1981,"FRA",48.856614,2.352222,35
"2972",1981,"SLV",14.191665,-89.1706,3
"2983",1981,"COL",7.98092,-75.41919,11
"3476",1981,"DMA",15.304193,-61.384225,13
"3466",1981,"VEN",10.502961,-66.917253,0
"2953",1981,"ESP",43.299442,-1.859099,51
"2967",1981,"COL",1.61456,-75.6053,28
"2952",1981,"MTQ",14.609856,-61.068731,0
"3006",1981,"NIC",12.010701,-83.766037,7
"3137",1981,"PRT",41.149968,-8.610243,0
"3041",1981,"GTM",17.225,-89.613333,0
"3045",1981,"PAK",24.893379,67.028061,8
"3457",1981,"SYC",-4.616858,55.44939,0
"3023",1981,"KWT",29.365,48.001389,1
"2980",1981,"GBR",54.102813,-6.259412,44
"3064",1981,"ARE",25.2,55.3,3
"2965",1981,"ITA",41.89052,12.494249,22
"2977",1981,"IRN",35.696442,51.422974,242
"3446",1981,"AUS",-33.873651,151.20689,1
"3311",1981,"ECU",0.283333,-77.1,4
"2954",1981,"ESP",41.652943,-4.728381,4
"3103",1981,"BRA",-22.908278,-43.197026,3
"3075",1981,"DEU",52.505803,13.331741,0
"3007",1981,"SLV",13.447063,-88.556531,81
"2979",1981,"GTM",14.533333,-91.316667,76
"2997",1981,"FRA",41.919229,8.738635,8
"3174",1981,"VAT",41.902887,12.453553,3
"3005",1981,"ITA",45.434336,12.338786,1
"3095",1981,"IDN",-6.208821,106.846046,4
"2969",1981,"SYR",36.212989,37.142588,261
"2959",1981,"CYP",34.707332,33.023397,1
"3299",1981,"NOR",59.913869,10.752245,0
"3036",1981,"PHL",8.057028,123.791362,260
"3004",1981,"ITA",45.463681,9.188171,7
"3054",1981,"THA",13.727896,100.524123,42
"2950",1981,"PER",-13.163874,-74.223564,17
"2976",1981,"COL",6.313712,-73.950146,11
"3160",1981,"CHE",47.36865,8.539182,5
"6347",1986,"FIN",60.169813,24.93824,1
"6475",1986,"TUN",36.8027778,10.1797222,0
"3068",1986,"SWE",59.332788,18.064488,2
"6035",1986,"GBR",54.347539,-6.656108,67
"6612",1986,"SAU",24.64732,46.714581,94
"6108",1986,"IRN",35.696442,51.422974,151
"6151",1986,"NIC",14.74189,-83.9717,1
"6086",1986,"CHL",-18.477323,-70.314534,0
"6082",1986,"SLV",13.69288,-89.199161,86
"6038",1986,"PER",-9.529924,-77.5288,5
"6039",1986,"PHL",16.577417,121.18913,13
"6148",1986,"ISR",32.609885,35.290105,1
"6036",1986,"PER",-12.707508,-75.969184,24
"6065",1986,"ESP",36.840164,-2.467922,0
"6136",1986,"COL",2.18265,-73.78572,2
"6604",1986,"DNK",55.676075,12.568316,0
"6031",1986,"FRA",48.856614,2.352222,295
"6066",1986,"CHL",-33.45,-70.55,113
"6050",1986,"PER",-8.111825,-79.02866,7
"6123",1986,"COL",6.643708,-73.653621,30
"6131",1986,"COL",10.90584,-74.172483,5
"6153",1986,"MYS",5.947637,116.137109,12
"6522",1986,"BRA",-9.975727,-67.824843,14
"6064",1986,"PHL",15.332693,120.590212,69
"6532",1986,"SUR",5.82789,-55.17622,2
"6142",1986,"GTM",16.912033,-90.299578,1
"6051",1986,"PER",-15.699018,-70.606384,4
"6053",1986,"ESP",40.416691,-3.700345,136
"6055",1986,"PER",-14.272369,-71.226768,50
"6047",1986,"USA",34.02161,-118.396209,1
"6234",1986,"AUT",47.183042,11.860491,0
"6076",1986,"GTM",14.624422,-90.53288,9
"6046",1986,"USA",42.358635,-71.056699,34
"6072",1986,"PAK",33.786645,72.157489,186
"6235",1986,"CRI",9.933333,-84.083333,3
"6080",1986,"GBR",51.500152,-0.126236,14
"6088",1986,"NLD",53.219384,6.566502,0
"6171",1986,"EGY",30.05,31.25,29
"6054",1986,"ESP",36.621787,-4.500273,2
"6070",1986,"ECU",-0.181439,-78.467266,9
"6126",1986,"COL",7.08582,-70.75779,5
"6048",1986,"USA",30.443335,-91.186994,0
"6087",1986,"FRA",43.696036,7.265592,15
"6063",1986,"ESP",38.34521,-0.480995,0
"6322",1986,"SYR",36.212989,37.142588,15
"6105",1986,"PHL",6.908868,122.0772,0
"6067",1986,"ESP",42.699612,0.945899,0
"6058",1986,"COL",3.375833,-74.801389,46
"6236",1986,"URY",-34.891151,-56.187214,0
"6081",1986,"NIC",12.133803,-85.087631,22
"6167",1986,"GBR",54.706718,-7.592867,3
"6075",1986,"GRC",37.97918,23.716647,14
"6290",1986,"ARG",-27.451632,-58.986198,0
"6040",1986,"PER",-15.249523,-73.56893,12
"6109",1986,"COL",3.420628,-76.522119,98
"6034",1986,"PER",-6.465996,-78.942078,3
"6185",1986,"JPN",35.685826,139.756684,4
"6113",1986,"DEU",50.683385,7.153682,3
"6044",1986,"ESP",41.387917,2.169919,3
"6564",1986,"ISL",64.398307,-21.458725,0
"6243",1986,"BOL",-17.783219,-63.182042,1
"6074",1986,"SLV",13.4833333,-88.4666667,14
"6259",1986,"DEU",52.516667,13.4,1
"6199",1986,"DEU",52.505803,13.331741,242
"6056",1986,"NIC",13.131923193,-86.3457422849,65
"6037",1986,"PER",-9.823807,-76.684853,42
"6102",1986,"PHL",11.042822,124.61751,77
"6091",1986,"FRA",43.492949,-1.474841,1
"6252",1986,"MEX",19.432608,-99.133207,0
"6083",1986,"CHL",-36.818977,-73.050319,2
"6309",1986,"CAN",49.25,-123.1333333,1
"6433",1986,"HND",14.0833,-87.2167,0
"6041",1986,"PER",-7.127765,-76.651986,2
"6453",1986,"IRL",53.999977,-6.403739,0
"6118",1986,"PRT",38.725299,-9.150036,1
"6052",1986,"SLV",13.8413889,-89.7455556,4
"6140",1986,"ISR",31.766496,35.21172,86
"6494",1986,"PRK",37.558947,126.798341,35
"6152",1986,"NIC",11.87401,-86.413,16
"6240",1986,"THA",7.189766,100.595381,0
"6043",1986,"ESP",42.817988,-1.644184,51
"6033",1986,"PER",-12.046378,-77.042791,86
"6124",1986,"COL",8.09242,-76.72738,26
"6111",1986,"ITA",43.768732,11.256901,2
"6258",1986,"VEN",10.632808,-71.632977,1
"6097",1986,"FRA",48.583148,7.747882,0
"6144",1986,"PAK",24.893379,67.028061,175
"6194",1986,"AUS",-37.813187,144.96298,23
"6114",1986,"ISR",32.085688,34.783684,16
"6116",1986,"COL",4.53581,-76.10659,75
"6161",1986,"PAN",8.994269,-79.518792,0
"6273",1986,"IDN",-6.208821,106.846046,2
"6062",1986,"COL",1.50312,-77.215513,2
"6128",1986,"COL",8.103889,-73.639444,23
"6568",1986,"BEL",51.219062,4.40289,0
"6032",1986,"PER",-13.163874,-74.223564,108
"6042",1986,"PER",-15.640963,-71.768689,14
"6141",1986,"ARG",-34.6037,-58.381503,0
"6135",1986,"COL",10.413711,-75.533549,0
"6201",1986,"DEU",49.375055,11.214278,2
"6045",1986,"USA",17.97596,-66.909699,2
"3546",1982,"AUT",48.208174,16.373819,0
"3514",1982,"USA",32.29869,-90.180489,3
"3511",1982,"DEU",52.505803,13.331741,26
"3535",1982,"BOL",-16.500194,-68.150162,1
"3496",1982,"PER",-11.775033,-75.500112,3
"3568",1982,"MMR",15.748584,97.793203,3
"4030",1982,"AUS",-33.873651,151.20689,3
"3512",1982,"GTM",15.47752,-89.465612,19
"3700",1982,"PHL",17.555726,120.838718,1
"3762",1982,"PRT",38.713067,-9.235518,4
"3846",1982,"IRQ",33.3,44.4,158
"3489",1982,"GTM",15.0845,-90.48893,105
"3626",1982,"CHL",-33.469115,-70.641997,3
"3585",1982,"PER",-16.850833,-69.476667,1
"3502",1982,"IRN",35.696442,51.422974,1003
"3634",1982,"ARG",-34.575951,-58.53727,0
"3533",1982,"PER",-13.163874,-74.223564,155
"3498",1982,"ITA",41.89052,12.494249,46
"3545",1982,"SLV",13.25417,-88.00417,0
"3672",1982,"HND",14.0833,-87.2167,27
"3500",1982,"PER",-12.050934,-77.126044,14
"3497",1982,"IRL",53.344104,-6.267494,1
"3506",1982,"ISR",32.085066,34.890492,6
"3620",1982,"ESP",42.433619,-8.648053,1
"3600",1982,"GBR",54.18006,-6.33393,26
"3491",1982,"GTM",14.96833,-91.779497,73
"3915",1982,"BEL",50.850335,4.351685,4
"3565",1982,"USA",21.306944,-157.858333,16
"3596",1982,"GRC",37.97918,23.716647,1
"3509",1982,"GTM",14.8,-89.55,20
"3598",1982,"PER",-14.908066,-70.195599,1
"3903",1982,"BGR",42.5,27.4666667,1
"3536",1982,"DEU",51.512054,7.463573,14
"3508",1982,"SLV",14.050872,-88.994625,120
"3552",1982,"COL",7.882318,-76.630626,9
"3614",1982,"RCB",-4.258005,15.272369,15
"3495",1982,"ESP",43.256963,-2.923441,68
"3560",1982,"ESP",41.387917,2.169919,1
"3601",1982,"GBR",54.717003,-7.379735,88
"3527",1982,"COL",4.814278,-75.694558,41
"3541",1982,"PER",-7.706142,-78.032738,3
"3521",1982,"SLV",13.3166667,-88.5833333,111
"3704",1982,"PHL",14.596051,120.978666,2
"3551",1982,"PHL",7.218171,124.248033,238
"3556",1982,"BRA",-23.550711,-46.633475,24
"3540",1982,"USA",18.39677,-66.046608,5
"4009",1982,"THA",13.727896,100.524123,21
"3488",1982,"GTM",14.624422,-90.53288,133
"3513",1982,"ESP",40.416691,-3.700345,8
"3605",1982,"ESP",39.470239,-0.376805,0
"3602",1982,"GBR",51.500152,-0.126236,59
"3563",1982,"COL",10.981412,-74.778319,2
"3486",1982,"CAN",43.6666667,-79.4166667,8
"3878",1982,"KWT",29.365,48.001389,1
"3538",1982,"ESP",43.507604,-5.604447,0
"3543",1982,"SLV",13.6961111,-89.5591667,3
"3487",1982,"GTM",15.73356,-91.456944,51
"3530",1982,"USA",40.01574,-105.279239,2
"3531",1982,"USA",38.89037,-77.031959,15
"3547",1982,"PER",-16.409501,-71.537384,16
"3977",1982,"SUR",5.82789,-55.17622,0
"3569",1982,"CRI",9.933333,-84.083333,2
"3901",1982,"JPN",35.685826,139.756684,0
"3539",1982,"COL",1.61456,-75.6053,38
"3532",1982,"ISR",31.252973,34.791462,0
"3924",1982,"EGY",30.0086111,31.2122222,3
"3517",1982,"FRA",41.919229,8.738635,1
"3549",1982,"COL",8.95736,-73.62346,9
"3515",1982,"NIC",11.9775052142,-86.0436248779,14
"3504",1982,"GTM",15.802804,-89.941613,28
"3528",1982,"SLV",13.90668,-88.157021,81
"3492",1982,"SLV",13.69288,-89.199161,35
"3610",1982,"DEU",52.516667,13.4,0
"3526",1982,"COL",5.449497,-74.667911,80
"3778",1982,"DOM",18.456792,-69.951164,8
"3597",1982,"PER",-10.055128,-77.5363,3
"3499",1982,"PER",-10.208687,-76.465262,3
"3493",1982,"COL",7.305909,-73.307494,24
"3494",1982,"GTM",16.658397,-90.29488,13
"3505",1982,"IRN",31.89722,54.3675,15
"3847",1982,"PAK",31.554606,74.357158,12
"3824",1982,"NLD",51.924216,4.481776,1
"3503",1982,"GTM",15.0714790436,-91.0866622925,321
"3501",1982,"FRA",48.856614,2.352222,122
"3583",1982,"ESP",37.884727,-4.779152,0
"3590",1982,"SYR",36.212989,37.142588,31
"3522",1982,"ISR",31.766496,35.21172,8
"3524",1982,"HND",15.50167,-88.02774,3
"3490",1982,"ITA",45.070737,11.789796,7
"3579",1982,"PER",-5.707626,-78.809843,0
"4002",1982,"ECU",-0.181439,-78.467266,2
"3510",1982,"FRA",44.912998,-0.243985,32
"3534",1982,"SLV",14.331414,-89.442393,5
"3658",1982,"CHE",46.198392,6.142296,0
"3591",1982,"MEX",15.4333333,-92.9,1
"4099",1983,"ESP",36.509937,-4.886352,4
"4242",1983,"GRD",12.054,-61.7486,1
"4116",1983,"ARG",-38.951872,-68.059079,0
"4217",1983,"PRT",37.088991,-8.252283,12
"4188",1983,"ECU",-0.181439,-78.467266,0
"4056",1983,"COL",6.339722,-73.616944,75
"4075",1983,"COL",2.95485,-76.26825,33
"4053",1983,"PER",-13.112405,-74.099228,575
"4061",1983,"ESP",40.416691,-3.700345,1
"4207",1983,"GTM",15.5041441544,-91.3915505305,25
"4113",1983,"CHE",46.947922,7.444608,0
"4080",1983,"SLV",13.90668,-88.157021,9
"4195",1983,"PHL",6.908868,122.0772,24
"4094",1983,"ESP",41.387917,2.169919,4
"4077",1983,"PER",-10.811225,-76.875024,33
"4066",1983,"SLV",13.6,-87.76667,108
"4070",1983,"GBR",51.6798,-3.1368,0
"4191",1983,"NIC",11.3905074971,-85.855775678,29
"4371",1983,"IRN",35.696442,51.422974,6
"4475",1983,"PRK",35.871435,128.601445,5
"4104",1983,"COL",4.602489,-74.093032,11
"4133",1983,"MMR",13.95,98.333333,71
"4572",1983,"GLP",15.998761,-61.725646,20
"4454",1983,"THA",13.727896,100.524123,0
"4089",1983,"USA",33.83276,-117.915719,2
"4480",1983,"ARE",25.01126,55.06116,111
"4174",1983,"ARG",-34.6037,-58.381503,3
"4072",1983,"USA",25.728985,-80.237419,6
"4144",1983,"VEN",7.766716,-72.233333,0
"4166",1983,"YUG",44.8186111,20.4680556,6
"4119",1983,"PER",-9.317778,-75.934444,12
"4068",1983,"PER",-9.529924,-77.5288,29
"4055",1983,"PER",-10.342906,-76.291959,42
"4397",1983,"MTQ",14.6325313884,-61.0692977905,0
"4046",1983,"PER",-12.046378,-77.042791,92
"4184",1983,"CHL",-39.819515,-73.245027,0
"4102",1983,"USA",18.39677,-66.046608,1
"4073",1983,"FRA",43.604652,1.444209,0
"4165",1983,"DEU",50.732674,7.096299,27
"4126",1983,"NLD",52.370216,4.895168,0
"4157",1983,"LUX",49.611621,6.131935,0
"4182",1983,"NIC",13.839446,-83.932081,14
"4069",1983,"PER",-17.360278,-69.701111,18
"4398",1983,"IRL",53.344104,-6.267494,2
"4161",1983,"HND",14.0833,-87.2167,3
"4114",1983,"ESP",43.545261,-5.661926,1
"4098",1983,"LSO",-29.310013,27.480083,20
"4414",1983,"BRA",-12.97199,-38.501101,12
"4060",1983,"SLV",13.7338889,-89.5622222,5
"4057",1983,"ESP",43.256963,-2.923441,76
"4084",1983,"PER",-14.31884,-74.378173,67
"4095",1983,"COL",1.033353,-77.199977,6
"4298",1983,"MEX",19.432608,-99.133207,2
"4196",1983,"PHL",17.555726,120.838718,2
"4051",1983,"GBR",54.103436,-6.193593,12
"4052",1983,"PER",-8.347819,-77.389501,15
"4479",1983,"BOL",-16.500194,-68.150162,0
"4105",1983,"COL",10.92779,-72.94364,17
"4264",1983,"BOL",-19.047937,-65.259541,2
"4045",1983,"GBR",51.500152,-0.126236,88
"4224",1983,"ISL",64.135338,-21.89521,0
"4141",1983,"PAK",24.893379,67.028061,20
"4106",1983,"COL",2.043924,-72.331113,9
"4585",1983,"NGA",6.618911,3.305532,2
"4408",1983,"TTO",10.3,-61.45,14
"4162",1983,"IRQ",33.3,44.4,0
"4096",1983,"PER",-5.060322,-79.536961,13
"4079",1983,"PER",-15.220762,-72.317423,18
"4101",1983,"PER",-15.65083,-70.321899,11
"4076",1983,"COL",8.283388,-76.383404,2
"4313",1983,"JPN",35.776608,140.318781,3
"4048",1983,"FRA",48.856614,2.352222,114
"4194",1983,"CYP",35.171435,33.369906,0
"4103",1983,"ITA",41.89052,12.494249,4
"4121",1983,"BEL",50.850335,4.351685,8
"4050",1983,"SLV",13.344322,-88.437463,235
"4081",1983,"NIC",13.9240301806,-86.0849799767,263
"4110",1983,"COL",4.99243,-76.01866,11
"4054",1983,"HTI",18.5391667,-72.335,13
"4088",1983,"PER",-8.087114,-79.096455,2
"4093",1983,"PER",-6.779131,-79.83942,13
"4071",1983,"GBR",55.865627,-4.257223,0
"4118",1983,"SUR",5.82789,-55.17622,2
"4059",1983,"PER",-14.217084,-71.431398,11
"4603",1983,"KWT",29.041111,48.1375,14
"4082",1983,"PER",-16.409501,-71.537384,1
"4086",1983,"GTM",14.624422,-90.53288,47
"4074",1983,"MYS",3.114081,101.692307,0
"4097",1983,"ESP",43.370873,-8.395835,1
"4185",1983,"CHL",-36.818977,-73.050319,0
"4263",1983,"JOR",31.950001,35.933331,1
"4295",1983,"GUF",4.922813,-52.326976,1
"4063",1983,"COL",6.2675,-75.568611,76
"4358",1983,"PAN",8.994269,-79.518792,1
"4149",1983,"GRC",37.97918,23.716647,3
"4158",1983,"CHL",-33.469115,-70.641997,24
"4065",1983,"GBR",54.379825,-6.017996,60
"4058",1983,"ISR",31.768092,35.160944,57
"4067",1983,"ISR",32.075011,34.787765,12
"4047",1983,"FRA",41.591369,9.278311,75
"4064",1983,"GBR",54.99451,-7.319996,15
"4049",1983,"SLV",13.69288,-89.199161,346
"5292",1984,"NCL",-22.2758,166.458,12
"4706",1984,"NIC",14.74189,-83.9717,57
"5351",1984,"IDN",-7.981894,112.626503,0
"5082",1984,"CHE",47.36865,8.539182,0
"4653",1984,"PER",-7.162225,-78.512094,1
"4707",1984,"ESP",42.231356,-8.712447,9
"5322",1984,"KWT",29.365,48.001389,6
"4686",1984,"USA",32.778155,-96.795404,1
"4631",1984,"GBR",52.482961,-1.893592,1
"4668",1984,"PER",-14.750233,-74.38224,140
"4675",1984,"COL",7.131202,-73.124973,8
"4708",1984,"GRC",37.931908,23.757252,0
"4809",1984,"IRN",35.696442,51.422974,375
"4874",1984,"BRA",-19.924254,-43.935343,0
"4715",1984,"PHL",13.767671,122.976515,7
"5225",1984,"MLT",35.860278,14.381389,0
"4733",1984,"USA",39.74001,-104.992259,1
"4701",1984,"GLP",16.25,-61.28333,5
"4663",1984,"PER",-6.774056,-79.843559,92
"4644",1984,"DEU",50.732674,7.096299,0
"4678",1984,"PER",-11.722374,-75.082651,34
"4742",1984,"PER",-5.197037,-80.626621,0
"4691",1984,"FRA",43.296482,5.36978,6
"4680",1984,"COL",1.61456,-75.6053,122
"5023",1984,"PAN",8.994269,-79.518792,0
"5070",1984,"PAK",33.70613,70.328641,35
"4634",1984,"NIC",13.00583,-87.50278,9
"4664",1984,"FRA",48.804689,2.289387,30
"4670",1984,"ITA",41.89052,12.494249,132
"4810",1984,"NIC",12.82166,-84.203876,232
"4627",1984,"PER",-14.054639,-73.088412,46
"4890",1984,"MEX",16.782334,-93.106199,19
"4693",1984,"PER",-8.18885,-76.510838,7
"4714",1984,"DEU",50.111445,8.680615,2
"5055",1984,"SOM",9.559226,44.070191,0
"4676",1984,"COL",2.85,-76.316667,63
"4654",1984,"PER",-10.403611,-77.396389,40
"4643",1984,"COL",10.63213,-74.92172,15
"4755",1984,"NIC",14.041927,-84.561538,54
"4651",1984,"ISR",31.766496,35.21172,85
"4901",1984,"CYP",35.171435,33.369906,10
"4756",1984,"PER",-12.684167,-72.64,1
"4682",1984,"COL",6.95284,-71.87514,44
"4626",1984,"SLV",13.69288,-89.199161,387
"4757",1984,"BOL",-16.500194,-68.150162,2
"4798",1984,"NIC",13.544303,-86.165168,235
"4717",1984,"CHL",-36.818977,-73.050319,9
"4746",1984,"CHL",-53.154613,-70.916943,1
"4636",1984,"SLV",13.663669,-88.172009,76
"4632",1984,"ESP",40.326422,-3.758988,3
"4652",1984,"USA",39.158035,-75.524734,0
"4642",1984,"SLV",13.9866667,-89.6811111,4
"4695",1984,"PER",-15.50726,-71.442856,79
"5081",1984,"BEL",51.219062,4.40289,0
"5066",1984,"CRI",10.63065,-85.440079,0
"4827",1984,"MTQ",14.527034,-60.978924,0
"4635",1984,"ESP",43.256963,-2.923441,66
"4720",1984,"CHL",-29.906897,-71.25103,0
"5255",1984,"PRY",-25.282773,-57.63561,1
"4640",1984,"COL",5.975153,-74.586142,28
"4909",1984,"LBY",32.860757,13.2014,16
"5321",1984,"ROU",44.4333333,26.1,1
"4889",1984,"PRT",41.149968,-8.610243,0
"4628",1984,"CHL",-33.469115,-70.641997,120
"4845",1984,"PHL",9.077235,126.197832,1
"4736",1984,"USA",18.46617,-66.106654,0
"4677",1984,"COL",8.09242,-76.72738,45
"4641",1984,"HND",14.0833,-87.2167,3
"4975",1984,"AUT",48.208174,16.373819,3
"4992",1984,"BFA",12.3500007,-1.51666,1
"4703",1984,"ESP",41.387917,2.169919,1
"5164",1984,"NLD",52.370216,4.895168,1
"4817",1984,"PRT",38.570983,-7.909602,7
"4692",1984,"PER",-13.73107,-75.205423,22
"4718",1984,"PER",-8.111825,-79.02866,1
"4745",1984,"CHL",-23.650193,-70.400018,0
"4625",1984,"COL",4.5981,-74.07603,63
"4802",1984,"IRQ",33.3,44.4,1
"4633",1984,"ARG",-32.951052,-60.666365,5
"4655",1984,"PER",-12.046378,-77.042791,106
"4673",1984,"PER",-9.089811,-76.094698,67
"4666",1984,"SLV",14.331414,-89.442393,4
"5236",1984,"ETH",12.030552,39.046849,400
"4679",1984,"PER",-17.777883,-69.959507,170
"4711",1984,"PER",-15.534444,-72.945556,34
"4709",1984,"GRC",37.97918,23.716647,86
"4660",1984,"COL",2.0376,-76.92505,9
"4681",1984,"FRA",48.583148,7.747882,1
"4879",1984,"URY",-34.891151,-56.187214,0
"4661",1984,"COL",4.74871,-75.91319,4
"4649",1984,"FRA",41.919229,8.738635,3
"4665",1984,"FRA",43.359399,-1.766148,15
"4687",1984,"CHL",-18.477323,-70.314534,0
"4623",1984,"PER",-13.163874,-74.223564,808
"4674",1984,"PER",-15.84065,-70.027891,2
"4738",1984,"NIC",12.398896,-86.813327,29
"4630",1984,"GBR",54.99451,-7.319996,12
